2017/6/13,  16:41:1, 18663, 37, 79, 85, 0.22, 20.19, 43.97, 66.81, 28.78, 
2017/6/13,  16:41:0, 18662, 37, 79, 85, 0.22, 18.44, 43.75, 66.81, 28.78, 
2017/6/13,  16:41:2, 18665, 37, 79, 85, 0.22, 18.44, 43.75, 66.75, 28.81, 
2017/6/13,  16:41:1, 18664, 37, 79, 85, 0.22, 18.44, 43.97, 66.75, 28.78, 
2017/6/13,  16:41:3, 18667, 32, 77, 83, 0.22, 26.09, 43.75, 66.81, 28.78, 
2017/6/13,  16:41:2, 18666, 32, 77, 83, 0.22, 22.04, 43.75, 66.75, 28.78, 
2017/6/13,  16:41:4, 18669, 30, 75, 81, 0.22, 22.04, 43.97, 66.81, 28.78, 
2017/6/13,  16:41:4, 18668, 32, 77, 83, 0.22, 22.04, 43.97, 66.75, 28.81, 
2017/6/13,  16:41:6, 18671, 30, 75, 81, 0.22, 20.19, 43.75, 66.81, 28.81, 
2017/6/13,  16:41:5, 18670, 30, 75, 81, 0.22, 24.01, 43.97, 66.75, 28.75, 
2017/6/13,  16:41:7, 18673, 35, 76, 83, 0.22, 22.04, 43.97, 66.87, 28.81, 
2017/6/13,  16:41:6, 18672, 35, 76, 83, 0.22, 24.01, 43.75, 66.75, 28.81, 
2017/6/13,  16:41:8, 18675, 36, 76, 83, 0.22, 20.19, 43.75, 66.75, 28.78, 
2017/6/13,  16:41:7, 18674, 36, 76, 83, 0.22, 20.19, 43.75, 66.69, 28.81, 
2017/6/13,  16:41:9, 18677, 39, 78, 83, 0.22, 22.04, 43.97, 66.75, 28.81, 
2017/6/13,  16:41:9, 18676, 36, 76, 83, 0.22, 24.01, 43.97, 66.75, 28.81, 
2017/6/13,  16:41:10, 18679, 39, 78, 83, 0.22, 18.44, 43.97, 66.81, 28.78, 
2017/6/13,  16:41:10, 18678, 39, 78, 83, 0.22, 22.04, 43.75, 66.75, 28.81, 
2017/6/13,  16:41:12, 18681, 39, 80, 85, 0.22, 22.04, 43.97, 66.87, 28.81, 
2017/6/13,  16:41:11, 18680, 39, 80, 85, 0.22, 18.44, 43.97, 66.75, 28.81, 
2017/6/13,  16:41:13, 18683, 40, 81, 85, 0.22, 18.44, 43.75, 66.75, 28.81, 
2017/6/13,  16:41:12, 18682, 40, 81, 85, 0.22, 18.44, 43.97, 66.69, 28.81, 
2017/6/13,  16:41:14, 18685, 39, 81, 85, 0.22, 22.04, 43.75, 66.75, 28.81, 
2017/6/13,  16:41:13, 18684, 40, 81, 85, 0.22, 18.44, 43.75, 66.75, 28.81, 
2017/6/13,  16:41:15, 18687, 39, 81, 85, 0.22, 24.01, 43.75, 66.87, 28.81, 
2017/6/13,  16:41:15, 18686, 39, 81, 85, 0.22, 24.01, 43.97, 66.81, 28.78, 
2017/6/13,  16:41:17, 18689, 38, 81, 84, 0.22, 18.44, 43.75, 66.75, 28.78, 
2017/6/13,  16:41:16, 18688, 38, 81, 84, 0.22, 18.44, 43.75, 66.81, 28.81, 
2017/6/13,  16:41:18, 18691, 37, 81, 85, 0.22, 22.04, 43.75, 66.81, 28.78, 
2017/6/13,  16:41:17, 18690, 38, 81, 84, 0.22, 18.44, 43.75, 66.81, 28.78, 
2017/6/13,  16:41:19, 18693, 37, 81, 85, 0.22, 22.04, 43.97, 66.75, 28.78, 
2017/6/13,  16:41:18, 18692, 37, 81, 85, 0.22, 24.01, 43.97, 66.87, 28.78, 
2017/6/13,  16:41:20, 18695, 37, 81, 85, 0.22, 20.19, 43.75, 66.75, 28.81, 
2017/6/13,  16:41:20, 18694, 37, 81, 85, 0.22, 22.04, 43.75, 66.81, 28.81, 
2017/6/13,  16:41:21, 18697, 37, 81, 87, 0.22, 18.44, 43.97, 66.81, 28.81, 
2017/6/13,  16:41:21, 18696, 37, 81, 87, 0.22, 20.19, 43.97, 66.81, 28.81, 
2017/6/13,  16:41:23, 18699, 37, 81, 87, 0.22, 20.19, 43.97, 66.75, 28.81, 
2017/6/13,  16:41:22, 18698, 37, 81, 87, 0.22, 24.01, 43.97, 66.69, 28.84, 
2017/6/13,  16:41:24, 18701, 36, 81, 89, 0.22, 20.19, 43.75, 66.81, 28.81, 
2017/6/13,  16:41:23, 18700, 37, 81, 87, 0.22, 22.04, 43.75, 66.69, 28.84, 
2017/6/13,  16:41:25, 18703, 36, 81, 89, 0.22, 18.44, 43.97, 66.75, 28.84, 
2017/6/13,  16:41:25, 18702, 36, 81, 89, 0.22, 24.01, 43.97, 66.81, 28.78, 
2017/6/13,  16:41:26, 18705, 39, 81, 90, 0.22, 24.01, 43.97, 66.75, 28.81, 
2017/6/13,  16:41:26, 18704, 39, 81, 90, 0.22, 20.19, 43.97, 66.81, 28.84, 
2017/6/13,  16:41:28, 18707, 38, 81, 88, 0.22, 24.01, 43.97, 66.75, 28.78, 
2017/6/13,  16:41:27, 18706, 39, 81, 90, 0.22, 20.19, 43.97, 66.69, 28.81, 
2017/6/13,  16:41:29, 18709, 37, 81, 88, 0.22, 18.44, 43.97, 66.69, 28.78, 
2017/6/13,  16:41:28, 18708, 38, 81, 88, 0.22, 24.01, 43.97, 66.75, 28.84, 
2017/6/13,  16:41:30, 18711, 37, 81, 88, 0.22, 18.44, 43.75, 66.69, 28.81, 
2017/6/13,  16:41:29, 18710, 37, 81, 88, 0.22, 24.01, 43.75, 66.81, 28.81, 
2017/6/13,  16:41:31, 18713, 34, 81, 89, 0.22, 20.19, 43.75, 66.75, 28.81, 
2017/6/13,  16:41:31, 18712, 34, 81, 89, 0.22, 24.01, 43.75, 66.81, 28.84, 
